id,sitio+variante,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
3709,sitio8_var209,6.687922110871575,15.528986312663124,44.850329294345855,350.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3710,sitio8_var210,5.281420484979254,6.139871515850679,52.428008597742526,350.0,20.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3711,sitio8_var211,7.081261968805944,13.213432430668211,33.56935558773335,250.0,20.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3712,sitio8_var212,7.780636246790076,29.573238977140186,42.1175187108438,3.0,2600.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3713,sitio8_var213,7.396551786941568,36.774827094351366,49.54710617890239,1300.0,2600.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3714,sitio8_var214,6.9291474264699495,22.637523837555854,39.53586403638036,1300.0,20.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3715,sitio8_var215,5.297710390097647,30.041232972352972,54.04684614972213,350.0,1300.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3716,sitio8_var216,7.2873220544166735,19.02263162552341,42.734108585927,1300.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3717,sitio8_var217,7.468768746460265,25.42196883134551,48.52683599628594,3.0,1300.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3718,sitio8_var218,3.7908929759402743,35.562619269753085,54.80233565579009,1300.0,1300.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3719,sitio8_var219,7.588106011506422,8.885384822698612,30.97971819877592,3.0,2600.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3720,sitio8_var220,4.48666207851033,19.28296268384336,51.92277010303107,1300.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3721,sitio8_var221,3.958049900085612,23.63991916473669,31.11387513609282,250.0,20.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3722,sitio8_var222,6.10841944990891,26.444050336749243,43.62562058269616,3.0,2600.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3723,sitio8_var223,5.908082791397624,24.540805110813505,40.33870559291369,1300.0,2600.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3724,sitio8_var224,7.8820688515261965,15.298141654065837,41.56826242240059,1300.0,1300.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3725,sitio8_var225,6.5753659507698385,30.986498431722715,24.819079474524433,3.0,3200.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3726,sitio8_var226,7.676079828210959,12.504978597291831,35.034145749052406,1300.0,2600.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3727,sitio8_var227,4.2188924664198,23.342531650744768,35.945466618331885,1300.0,2600.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3728,sitio8_var228,7.510884327379329,33.37397961263011,44.070633031908585,3.0,2600.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3729,sitio8_var229,7.179175393084277,20.204152870913205,48.35258659157175,3.0,20.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3730,sitio8_var230,4.859297427122253,13.433944069720757,44.528898596432526,350.0,3200.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3731,sitio8_var231,3.8026414922477088,34.81959888237439,42.13455117701372,250.0,2600.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3732,sitio8_var232,5.88733049155867,23.79807263965225,33.86425839397029,1300.0,1300.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3733,sitio8_var233,4.598049464234228,8.552226485015762,36.313433673861276,3.0,20.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3734,sitio8_var234,6.160604820924833,9.590412237287424,55.41694353014933,350.0,2600.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3735,sitio8_var235,7.079512109567909,15.880870710380385,28.489683110797984,350.0,2600.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3736,sitio8_var236,5.336098171717785,25.529744787214877,35.87874757184021,3.0,3200.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3737,sitio8_var237,7.037530432859855,31.340656183694527,29.67189140711798,250.0,1300.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3738,sitio8_var238,4.352614713945808,13.446902384000289,27.24232915003028,1300.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3739,sitio8_var239,5.741210190835147,20.27340359399714,26.474753434407404,250.0,2600.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3740,sitio8_var240,3.573669495615925,28.14108555922607,43.65938585427588,3.0,1300.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3741,sitio8_var241,7.270248612721038,13.497569975829286,35.01019853343675,3.0,3200.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3742,sitio8_var242,4.132338902212798,33.23571059943504,22.218899637048256,3.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3743,sitio8_var243,6.757398145270724,11.656367468436942,29.359599392673623,3.0,20.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3744,sitio8_var244,4.7969815138433205,14.426163993601286,52.86816592827475,3.0,1300.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3745,sitio8_var245,6.6468750525613505,18.528059349114194,33.72209285633451,350.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3746,sitio8_var246,4.279102178879859,19.25107536924147,49.99846239292184,3.0,1300.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3747,sitio8_var247,4.761003607389507,22.4325575354439,33.32748183804049,3.0,20.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3748,sitio8_var248,7.918270399324989,7.680310680976458,42.914903377381506,250.0,3200.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3749,sitio8_var249,4.17282139248474,15.111196513662263,31.520374527198683,250.0,20.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3750,sitio8_var250,4.461051967020143,20.610179417077532,50.722022069897776,250.0,3200.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3751,sitio8_var251,5.5319008257495685,17.555175074915894,42.82518003483693,250.0,2600.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3752,sitio8_var252,4.897777249537371,21.50581513192376,23.16429276914292,350.0,20.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3753,sitio8_var253,5.34937475792888,31.739548102549925,26.920370093962823,350.0,3200.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3754,sitio8_var254,5.235668458814755,31.161046510974447,44.80757446144642,350.0,20.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3755,sitio8_var255,7.42458722429156,35.96766705070573,29.805781175436437,350.0,20.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3756,sitio8_var256,7.942545737586351,27.04576313294079,24.03889815686577,250.0,2600.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3757,sitio8_var257,6.9112355242627554,35.51805972989075,23.997310723264437,350.0,2600.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3758,sitio8_var258,4.064720816168066,29.08329819149454,27.810552915240955,250.0,1300.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3759,sitio8_var259,7.197494810323493,16.704984891535446,26.263821235894536,350.0,20.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3760,sitio8_var260,6.056402277195497,27.51485794596807,50.92577605977732,250.0,2600.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3761,sitio8_var261,7.0857183274064255,10.235581975723168,41.98773910555015,350.0,1300.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3762,sitio8_var262,7.4315952154609874,32.79420624352539,25.55336380158456,350.0,2600.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3763,sitio8_var263,5.625629866688331,23.33884167381406,37.78995678129303,1300.0,2600.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3764,sitio8_var264,6.798140205964532,11.99606208154998,33.4553903614028,3.0,1300.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3765,sitio8_var265,6.050460180297057,6.017343915150061,22.898818990140175,350.0,1300.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3766,sitio8_var266,5.370706037066966,25.647566707828922,49.731876337972054,3.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3767,sitio8_var267,4.908841095297166,14.638769955186538,24.79263837319828,1300.0,20.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3768,sitio8_var268,5.133749940179506,22.07031837874116,32.253766478748474,3.0,1300.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3769,sitio8_var269,3.5926387864367433,30.194125248159224,25.690982527963786,3.0,3200.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3770,sitio8_var270,5.399397565966215,27.463670633237435,34.131032929405215,250.0,3200.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3771,sitio8_var271,7.968304473639342,26.917792860152602,37.71564324433165,1300.0,20.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3772,sitio8_var272,7.620833390056117,16.125231099614545,38.998847056873586,1300.0,20.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3773,sitio8_var273,6.828405218925186,31.522876621090727,33.834320195246185,350.0,2600.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3774,sitio8_var274,7.004881031175929,15.140176016230283,55.80048155040385,350.0,2600.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3775,sitio8_var275,4.878903549573341,18.23410803600704,30.162428547863982,350.0,1300.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3776,sitio8_var276,3.630221505176829,24.90144811394242,55.61480395146962,3.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3777,sitio8_var277,5.92052593046383,16.574145968517,32.645083824204825,1300.0,20.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3778,sitio8_var278,3.5575569989293045,9.084085481438526,47.98493851281397,1300.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3779,sitio8_var279,5.952516558664088,15.52780390322798,41.38104202850321,3.0,20.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3780,sitio8_var280,7.655585015831363,11.919587600924979,47.028591154954526,250.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3781,sitio8_var281,4.362934577953702,25.709002583506923,28.37794735229465,3.0,1300.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3782,sitio8_var282,4.509031260192399,16.799517481326514,37.54333736129966,250.0,3200.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3783,sitio8_var283,4.008915939285007,28.377717190288326,27.47705844386168,3.0,1300.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3784,sitio8_var284,7.881865165592939,7.839783733904882,24.823929571792046,3.0,20.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3785,sitio8_var285,6.230002129712465,6.225381723316005,42.392254001260824,350.0,2600.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3786,sitio8_var286,4.985901688267478,8.05888995467021,28.398489295485497,250.0,3200.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3787,sitio8_var287,7.573412640097013,6.994297569547129,43.6537502759705,3.0,2600.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3788,sitio8_var288,5.457010893424083,20.670305962875698,31.582632754289456,3.0,1300.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3789,sitio8_var289,7.773288963374478,20.349386900907458,45.2350139753966,3.0,3200.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3790,sitio8_var290,5.018441514532405,20.121836074890304,36.094951026332424,250.0,2600.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3791,sitio8_var291,4.46580470045329,34.25887795414615,43.42733440683526,350.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3792,sitio8_var292,3.503348315565753,35.84522724860337,22.247192735048326,3.0,20.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3793,sitio8_var293,4.786940216735209,12.452677644679696,21.60344611909236,1300.0,2600.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3794,sitio8_var294,5.52012376033252,9.700235362279372,48.33974350864027,1300.0,20.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3795,sitio8_var295,7.48726944874001,25.040303824855787,21.637059730887213,350.0,3200.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3796,sitio8_var296,3.9263155495074846,31.292347051866567,44.55014247551452,3.0,2600.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3797,sitio8_var297,3.9316687236274266,28.471327467115422,35.907309173780874,3.0,3200.0,2600.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3798,sitio8_var298,4.625629903507322,20.656870038126335,32.904908247778565,350.0,2600.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3799,sitio8_var299,4.410318485299335,6.603758459026712,25.146756235282634,3.0,1300.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3800,sitio8_var300,4.15636846585819,17.39759499636125,52.26666260913868,3.0,2600.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3801,sitio8_var301,4.250709167556844,14.738783666163997,54.95841032830282,1300.0,20.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3802,sitio8_var302,6.553784044143015,26.715481414439292,25.112826853625837,250.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3803,sitio8_var303,7.040071073856483,32.02844019220745,54.30875209921018,1300.0,2600.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3804,sitio8_var304,6.388372812378717,10.122298217890162,28.769645751898004,350.0,20.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3805,sitio8_var305,7.928847439645837,25.064149928324593,42.61716619743634,350.0,20.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3806,sitio8_var306,6.566145114662648,7.478660556804597,21.56290848023872,1300.0,2600.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3807,sitio8_var307,5.777326389675659,30.365608487522504,27.610299027619035,350.0,3200.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3808,sitio8_var308,7.48630700342475,33.769831010646854,25.011537866675276,250.0,20.0,2600.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3809,sitio8_var309,5.1769063680057315,20.346684577080545,45.34548853474932,1300.0,2600.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3810,sitio8_var310,7.583199588351183,35.52345667925974,23.182622588759116,250.0,3200.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3811,sitio8_var311,3.920074168859866,8.95967576197167,42.53216034224063,250.0,3200.0,2600.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3812,sitio8_var312,6.7872626362894435,36.134606204117176,32.94852875689981,1300.0,3200.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3813,sitio8_var313,7.221994418083035,14.150118263466164,25.521776551700665,350.0,1300.0,2000.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3814,sitio8_var314,5.909827712532286,27.382641834499562,40.657915341322095,250.0,2600.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3815,sitio8_var315,4.087212328938993,21.3268888884255,21.830326783443766,250.0,1300.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3816,sitio8_var316,6.359633309051041,10.319064750851037,49.75413266834015,3.0,20.0,1800.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3817,sitio8_var317,7.103817249497647,23.194408527816652,29.307167708738234,350.0,3200.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3818,sitio8_var318,6.027439401435984,8.14070616199976,40.762563883134916,250.0,3200.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3819,sitio8_var319,7.413948588188805,36.307848751265794,22.702373279018826,350.0,1300.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3820,sitio8_var320,3.7388304473273024,22.775008937282035,33.52600700802422,350.0,3200.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3821,sitio8_var321,4.692801343903888,29.245326356345977,39.05755376770587,1300.0,2600.0,1800.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3822,sitio8_var322,4.255234670190707,26.01828184117644,27.75165919544011,1300.0,3200.0,2000.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3823,sitio8_var323,7.211504758944548,32.50316120361643,25.142041330522687,3.0,2600.0,1800.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3824,sitio8_var324,4.367910940933008,7.748941751014456,30.38400691902949,3.0,2600.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3825,sitio8_var325,5.207999328232445,35.00653602337154,20.61060946224162,250.0,1300.0,2600.0,5000.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3826,sitio8_var326,7.286367445479174,13.722506482576978,37.68459559974538,1300.0,2600.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3827,sitio8_var327,7.105164995783076,34.661656866309414,23.02398085813037,1300.0,3200.0,1800.0,2160.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
3828,sitio8_var328,7.176251912135333,31.085849700623147,40.492263561370365,250.0,20.0,2000.0,3120.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
