id,sitio+variante,Espesor_1,Espesor_2,Espesor_3,col1,col2,col3,col4
14984,sitio7_variante4984,39.063667444464826,20.895072176916983,101.5519058522652,200.0,210.0,270.0,320.0
14985,sitio7_variante4985,36.271432519917596,20.60255748518533,130.44360798705085,190.0,240.0,280.0,290.0
14986,sitio7_variante4986,8.851417127600099,18.102292107188497,137.18309132738597,200.0,240.0,280.0,290.0
14987,sitio7_variante4987,19.307675167771677,22.756050445588052,160.11236029184204,170.0,220.0,270.0,310.0
14988,sitio7_variante4988,9.78806354797091,16.148071504653796,146.94475901684945,190.0,220.0,260.0,320.0
14989,sitio7_variante4989,15.43601892036646,21.08787424600068,187.51935668044987,180.0,210.0,250.0,300.0
14990,sitio7_variante4990,15.87497964449058,25.78826669938588,191.995851568317,180.0,210.0,270.0,320.0
14991,sitio7_variante4991,18.57088965601686,25.222334572137814,151.05693850535525,190.0,230.0,270.0,290.0
14992,sitio7_variante4992,37.39654574742771,20.930854817055604,89.92714334198378,180.0,230.0,260.0,320.0
14993,sitio7_variante4993,10.087796014531282,22.363122962875885,105.03494333310265,170.0,230.0,270.0,310.0
14994,sitio7_variante4994,34.13143410821914,17.160050142586826,146.45269657499736,200.0,220.0,250.0,310.0
14995,sitio7_variante4995,30.631224843665148,14.96722752724072,193.93378003801755,200.0,210.0,270.0,300.0
14996,sitio7_variante4996,26.982089809971125,17.1676726855722,134.48542339790725,170.0,240.0,250.0,290.0
14997,sitio7_variante4997,4.12088983537228,25.57745725584881,83.23981101211726,170.0,240.0,260.0,300.0
14998,sitio7_variante4998,13.933096967513647,15.576051613777416,94.74539244068784,170.0,240.0,260.0,310.0
14999,sitio7_variante4999,10.606203943194771,20.6440145401618,85.54806612909174,200.0,240.0,250.0,290.0
15000,sitio7_variante5000,21.125997295326155,16.201815959986995,190.07682364877795,190.0,220.0,260.0,320.0
15001,sitio7_variante5001,36.89567043604502,19.409866034039652,191.39181830267654,190.0,210.0,270.0,310.0
15002,sitio7_variante5002,33.509880071043305,14.425526786068435,99.65414857626453,180.0,230.0,270.0,310.0
15003,sitio7_variante5003,30.27664161625236,21.997977654893283,129.38209662115634,180.0,240.0,260.0,290.0
15004,sitio7_variante5004,10.310780706108089,25.168674205664146,150.19536993396352,190.0,230.0,250.0,320.0
15005,sitio7_variante5005,37.96011110581858,18.370174948810572,112.36002447112699,200.0,220.0,250.0,300.0
15006,sitio7_variante5006,3.0567060598258875,25.842985719438133,160.82889150551148,190.0,220.0,250.0,320.0
15007,sitio7_variante5007,28.019356901981332,17.407008930180112,171.81139455252492,190.0,230.0,260.0,300.0
15008,sitio7_variante5008,39.86978783475673,24.57317802208219,165.47143006712275,180.0,230.0,260.0,300.0
15009,sitio7_variante5009,4.629637536060452,17.922223821213894,169.49013417199563,200.0,210.0,280.0,310.0
15010,sitio7_variante5010,22.08216327151638,16.877124499341015,147.0680931326799,200.0,230.0,250.0,310.0
15011,sitio7_variante5011,16.432730324228892,22.6778394565203,128.0054084032443,170.0,210.0,250.0,310.0
15012,sitio7_variante5012,27.34139922818761,23.479638458388884,130.20486250907365,180.0,220.0,270.0,310.0
15013,sitio7_variante5013,3.809255168138491,21.0837531265291,147.32415340084924,200.0,240.0,270.0,290.0
15014,sitio7_variante5014,21.304921756653457,20.398431474394172,129.78645081881822,180.0,210.0,250.0,290.0
15015,sitio7_variante5015,39.7327288571047,16.102674822632405,171.32825310969764,200.0,240.0,250.0,310.0
15016,sitio7_variante5016,28.181880325966407,15.94571064405087,192.4298327867661,170.0,240.0,260.0,290.0
15017,sitio7_variante5017,6.504967360892328,16.172192366294407,93.45804529219059,190.0,210.0,260.0,310.0
15018,sitio7_variante5018,36.834756528800895,16.14805063506517,201.38389576576517,180.0,220.0,280.0,310.0
15019,sitio7_variante5019,14.168000762208745,17.10396002226289,198.24977027434375,180.0,210.0,270.0,290.0
15020,sitio7_variante5020,35.5048222875388,19.35601977524576,92.00724978709928,190.0,210.0,270.0,300.0
15021,sitio7_variante5021,12.279583702451882,24.631879784017045,125.8054147074425,190.0,210.0,280.0,300.0
15022,sitio7_variante5022,24.062962094578253,24.352578401650213,131.02070111616368,170.0,210.0,270.0,290.0
15023,sitio7_variante5023,32.357177170717975,24.277418043939825,116.56452444793058,180.0,220.0,270.0,310.0
15024,sitio7_variante5024,9.821070771470925,21.00373767904836,161.0306813186666,190.0,220.0,260.0,320.0
15025,sitio7_variante5025,7.870954720165818,18.914441038638962,195.1547909096538,200.0,240.0,280.0,300.0
15026,sitio7_variante5026,13.446974414801883,17.879833768405458,118.35823229339573,200.0,230.0,250.0,290.0
15027,sitio7_variante5027,13.656499176280072,15.015635101209178,164.13182021616865,190.0,240.0,260.0,320.0
15028,sitio7_variante5028,19.926896957225846,25.23121647134075,202.06105935934937,180.0,210.0,260.0,300.0
15029,sitio7_variante5029,36.05214369193289,19.251076474584018,131.45102454202345,170.0,240.0,280.0,310.0
15030,sitio7_variante5030,33.69529998498036,24.806893021190255,85.69156596436595,190.0,240.0,280.0,290.0
15031,sitio7_variante5031,25.179065080107367,24.195225513741505,98.20197315507187,200.0,210.0,250.0,320.0
15032,sitio7_variante5032,33.38598909274384,25.78388258488019,144.4226566920761,180.0,220.0,270.0,320.0
15033,sitio7_variante5033,22.265006162933748,20.094074897292348,198.28266412571398,180.0,230.0,270.0,310.0
15034,sitio7_variante5034,33.82477682080659,23.821823982038723,162.44801672056045,180.0,230.0,280.0,310.0
15035,sitio7_variante5035,28.85997708782378,15.51326203685622,142.97992694921547,200.0,230.0,280.0,320.0
15036,sitio7_variante5036,13.388694783947242,21.486269403524474,180.33641629888598,170.0,240.0,250.0,290.0
15037,sitio7_variante5037,29.877193579697362,18.38460177063969,99.73101051575014,180.0,230.0,250.0,320.0
15038,sitio7_variante5038,10.202502086966584,25.582680949963162,193.52211839496408,180.0,240.0,270.0,290.0
15039,sitio7_variante5039,30.15252481692448,22.005783495380673,177.36686147954845,180.0,230.0,250.0,310.0
15040,sitio7_variante5040,18.89784448256757,15.879934987975702,174.64168195487258,190.0,230.0,260.0,290.0
15041,sitio7_variante5041,34.83992454951289,14.131593244999875,131.5671817550692,170.0,230.0,270.0,310.0
15042,sitio7_variante5042,34.24977624678495,20.04745699871729,199.53697114601556,180.0,210.0,260.0,310.0
15043,sitio7_variante5043,10.27571167721121,20.635457836285877,130.1232462651999,180.0,210.0,250.0,320.0
15044,sitio7_variante5044,35.33599832998642,15.939877150588716,196.0244886731242,200.0,220.0,250.0,320.0
15045,sitio7_variante5045,16.647154480887473,23.282228631974654,158.10096631185576,170.0,220.0,260.0,310.0
15046,sitio7_variante5046,31.389358013462406,21.538568492924302,135.57428448019903,180.0,210.0,250.0,290.0
15047,sitio7_variante5047,14.179177183332072,15.690936809298801,153.28574093793458,190.0,210.0,280.0,320.0
15048,sitio7_variante5048,14.843855142218008,17.82742571463153,108.21132499460087,200.0,240.0,260.0,320.0
15049,sitio7_variante5049,19.612521218849224,14.622136828009772,182.59479888557013,180.0,220.0,250.0,310.0
15050,sitio7_variante5050,34.674631291780905,22.109259926482157,124.65273864536906,190.0,230.0,270.0,310.0
15051,sitio7_variante5051,35.980843445778405,14.114353075005308,153.48955755091924,190.0,220.0,260.0,300.0
15052,sitio7_variante5052,34.38012446071333,14.97976266655153,170.15411386655853,200.0,230.0,250.0,300.0
15053,sitio7_variante5053,35.420988710606906,17.67455503035543,191.68751466519564,180.0,230.0,280.0,320.0
15054,sitio7_variante5054,13.512565535676451,21.15224845781406,194.02445780167227,190.0,230.0,250.0,310.0
15055,sitio7_variante5055,19.359545622389703,14.999775578319497,149.49159946565175,200.0,220.0,270.0,310.0
15056,sitio7_variante5056,3.917754084796017,23.705960041798143,110.05292802283766,190.0,220.0,270.0,320.0
15057,sitio7_variante5057,12.636796628459923,20.73114495386214,166.49475317660557,180.0,240.0,260.0,320.0
15058,sitio7_variante5058,24.74328968198764,25.556043368198583,122.6996201927672,200.0,210.0,270.0,300.0
15059,sitio7_variante5059,32.88811604089648,25.026174105476038,190.83587045424008,180.0,210.0,280.0,300.0
15060,sitio7_variante5060,16.60377323937746,17.616720064654814,203.22719554688086,200.0,220.0,260.0,290.0
15061,sitio7_variante5061,36.59600381543191,18.44885213494574,134.3108445983941,190.0,240.0,250.0,310.0
15062,sitio7_variante5062,20.6298219000316,18.150107788198618,152.0808549647329,180.0,210.0,260.0,300.0
15063,sitio7_variante5063,25.51773164908848,21.80560021717471,82.22281983791491,180.0,220.0,270.0,290.0
15064,sitio7_variante5064,8.543607138576501,22.029614134927797,83.5777475361951,190.0,230.0,260.0,320.0
15065,sitio7_variante5065,29.201773194945925,20.34317710116879,201.64470894720534,170.0,230.0,280.0,290.0
15066,sitio7_variante5066,36.21023548816395,24.86375536609324,184.3800067490509,180.0,210.0,270.0,320.0
15067,sitio7_variante5067,36.111526003885984,21.80801278513001,156.31978616836028,190.0,210.0,260.0,320.0
15068,sitio7_variante5068,30.106034499287897,17.733767682545267,189.47472471601452,180.0,240.0,250.0,310.0
15069,sitio7_variante5069,16.68936778138827,15.881632263144505,94.98215526433961,200.0,220.0,250.0,300.0
15070,sitio7_variante5070,30.91985310218842,24.01865927952432,177.1647774392871,190.0,210.0,250.0,310.0
15071,sitio7_variante5071,26.958180607304147,19.049046120376342,120.71203816419474,200.0,210.0,270.0,300.0
15072,sitio7_variante5072,18.250400928816596,14.614865335658086,186.42324352010937,170.0,220.0,270.0,300.0
15073,sitio7_variante5073,37.94852638533022,25.411299391610186,111.97208992429897,170.0,210.0,260.0,290.0
15074,sitio7_variante5074,36.96811084434249,16.537752005829862,123.2530942674467,200.0,230.0,250.0,310.0
15075,sitio7_variante5075,35.370667031963585,22.223116720219185,188.14255491638653,190.0,230.0,250.0,320.0
15076,sitio7_variante5076,6.206262320371519,20.350192596957722,134.41325999567542,190.0,230.0,270.0,300.0
15077,sitio7_variante5077,4.10469543475704,24.179359101842593,175.77082230158362,190.0,220.0,270.0,290.0
15078,sitio7_variante5078,24.68885273274229,16.515754743150797,126.20942837325421,190.0,240.0,270.0,310.0
15079,sitio7_variante5079,26.106219180638586,22.702120476883938,159.63630952927474,170.0,230.0,260.0,310.0
15080,sitio7_variante5080,17.253203387951643,16.293797971976268,95.45031970700245,200.0,230.0,260.0,290.0
15081,sitio7_variante5081,16.642948560238295,15.707489717353262,165.24586420302631,180.0,210.0,250.0,290.0
15082,sitio7_variante5082,9.433405574469962,20.52252015591194,145.56789426918846,180.0,220.0,280.0,290.0
15083,sitio7_variante5083,7.130331855786358,21.61774855040328,83.82226625637217,190.0,230.0,270.0,320.0
15084,sitio7_variante5084,8.210840769197594,20.58419285686005,184.23259302948367,170.0,240.0,250.0,290.0
15085,sitio7_variante5085,6.010859606102208,15.83401237915944,108.88354211485047,200.0,240.0,250.0,310.0
15086,sitio7_variante5086,32.818924285627844,23.590641345295015,111.71927419583122,170.0,240.0,250.0,320.0
15087,sitio7_variante5087,19.468296415260642,17.94814030448151,110.26414034608624,170.0,220.0,280.0,320.0
15088,sitio7_variante5088,6.082484764794061,23.443144948912867,145.2427039242972,190.0,210.0,250.0,320.0
15089,sitio7_variante5089,23.975735550578694,16.67674217489932,128.71710272065758,180.0,210.0,280.0,290.0
15090,sitio7_variante5090,4.587427606230217,24.655751537234103,134.82829009788088,170.0,220.0,270.0,310.0
15091,sitio7_variante5091,33.62044618542704,14.378619334215195,88.2242443594871,180.0,210.0,250.0,320.0
15092,sitio7_variante5092,15.44043365446812,24.0933708155873,164.1301110594673,190.0,210.0,250.0,310.0
15093,sitio7_variante5093,36.306912930897,16.804952726395793,83.69719736889613,170.0,230.0,260.0,310.0
15094,sitio7_variante5094,5.354801600843469,19.64330071076214,133.87736858718148,200.0,240.0,280.0,320.0
15095,sitio7_variante5095,23.815631868213345,25.655519392768593,171.48728873516686,180.0,210.0,260.0,320.0
15096,sitio7_variante5096,4.932715145969356,15.734330849519207,80.53267243507005,170.0,240.0,280.0,310.0
15097,sitio7_variante5097,28.582510195801976,20.789636630328822,94.89169792073724,170.0,240.0,260.0,310.0
15098,sitio7_variante5098,28.884864857030447,16.714526197049555,97.14861558459856,190.0,230.0,280.0,310.0
15099,sitio7_variante5099,18.60664338446851,16.420874447977525,137.721473264809,180.0,230.0,270.0,310.0
15100,sitio7_variante5100,30.416090458445606,16.32892904057453,192.31490133975103,190.0,240.0,250.0,290.0
15101,sitio7_variante5101,15.331717198669551,21.896247371822295,176.23599496363448,200.0,210.0,270.0,300.0
15102,sitio7_variante5102,7.029821115431196,23.46497852218152,108.24606341121044,190.0,220.0,280.0,320.0
15103,sitio7_variante5103,30.796567198232864,14.413196791207232,180.7480642290321,200.0,230.0,270.0,290.0
15104,sitio7_variante5104,20.497087156105664,25.906085196688554,196.37195012080338,200.0,230.0,260.0,290.0
15105,sitio7_variante5105,11.43118285331151,23.543794868386513,80.567914693249,170.0,240.0,250.0,320.0
15106,sitio7_variante5106,11.480208928410734,15.288214615744787,81.1601876576002,200.0,210.0,260.0,290.0
15107,sitio7_variante5107,4.09451112763208,20.8528751495972,83.77624275222108,180.0,210.0,250.0,310.0
15108,sitio7_variante5108,34.608170203720206,20.446003394220238,162.2947181157591,180.0,220.0,250.0,290.0
15109,sitio7_variante5109,33.47291247257339,18.93405590892297,183.0780213807483,200.0,210.0,280.0,310.0
15110,sitio7_variante5110,10.405537881319002,15.600659869270764,142.3383354609892,170.0,230.0,250.0,300.0
15111,sitio7_variante5111,3.6395650979744243,23.889548792028542,203.9580749954926,190.0,230.0,260.0,320.0
15112,sitio7_variante5112,26.57654369199495,24.914736517138394,175.916440023944,170.0,240.0,280.0,300.0
15113,sitio7_variante5113,35.19226375125677,22.28987275906104,192.57913004019642,190.0,210.0,260.0,290.0
15114,sitio7_variante5114,17.85245297624747,23.678466063783674,118.15962060807274,180.0,240.0,260.0,320.0
15115,sitio7_variante5115,8.820257422020177,22.655376696510878,156.1606357008155,180.0,210.0,260.0,320.0
15116,sitio7_variante5116,27.92417511887649,18.68897353214176,133.69216744595835,190.0,210.0,250.0,300.0
15117,sitio7_variante5117,26.294059658906395,15.699316826073277,104.34040644107503,180.0,220.0,270.0,320.0
15118,sitio7_variante5118,17.499387931778138,20.252579722659746,153.4394030560124,170.0,220.0,250.0,300.0
15119,sitio7_variante5119,34.90006335251918,21.36014203416447,126.10964473779552,170.0,220.0,260.0,300.0
15120,sitio7_variante5120,26.590786770283515,25.869775818018763,142.07515019386764,170.0,210.0,250.0,320.0
15121,sitio7_variante5121,39.85886513165641,25.256590443756053,127.70205752495474,170.0,230.0,260.0,310.0
15122,sitio7_variante5122,3.2116294006006054,15.97473313409013,109.78480798498882,170.0,210.0,270.0,300.0
15123,sitio7_variante5123,11.807396004014153,22.953950568451077,90.26245605128884,180.0,210.0,280.0,310.0
15124,sitio7_variante5124,7.5897301263501324,17.197783350890287,146.54289374166916,180.0,210.0,280.0,310.0
15125,sitio7_variante5125,37.67574501314311,23.06478155567788,174.76410042318705,180.0,220.0,280.0,320.0
15126,sitio7_variante5126,15.559551515106918,24.09800052303013,202.12936189255777,180.0,220.0,270.0,310.0
15127,sitio7_variante5127,33.28750120327278,20.46341249825916,202.7320690043311,200.0,230.0,250.0,320.0
15128,sitio7_variante5128,15.056639336102316,25.394901370896022,145.84487756505365,200.0,210.0,270.0,290.0
15129,sitio7_variante5129,24.295668228581125,17.925745996612218,203.96745535476643,170.0,220.0,260.0,300.0
15130,sitio7_variante5130,12.89172995857874,17.334106565010117,172.10768129925376,190.0,220.0,270.0,320.0
15131,sitio7_variante5131,3.4505432802126794,23.285268620093596,169.4389079045871,170.0,210.0,280.0,310.0
15132,sitio7_variante5132,23.14496526915511,19.057059127362212,197.47547359723697,170.0,230.0,280.0,300.0
15133,sitio7_variante5133,15.47483626227048,21.16844962711278,136.7563769953179,190.0,210.0,270.0,290.0
15134,sitio7_variante5134,35.149160373977864,19.522799136113132,108.94088125811632,170.0,210.0,280.0,300.0
15135,sitio7_variante5135,39.758628820969804,18.363319077294065,141.9706270751737,180.0,220.0,260.0,290.0
15136,sitio7_variante5136,8.705009167801308,16.94886291644729,159.1941403038755,180.0,220.0,280.0,320.0
15137,sitio7_variante5137,18.85958354763779,24.067734172317035,103.21000059408141,180.0,240.0,260.0,290.0
15138,sitio7_variante5138,15.585050744329033,21.699841302749924,171.82874195637197,180.0,210.0,270.0,320.0
15139,sitio7_variante5139,30.030106804365747,25.82547616643205,173.11749412883802,200.0,210.0,250.0,310.0
15140,sitio7_variante5140,4.0259717466269915,24.784204163237263,137.98854481029946,200.0,220.0,280.0,320.0
15141,sitio7_variante5141,21.55825418177925,15.099562227222863,116.71732068251752,170.0,220.0,280.0,320.0
15142,sitio7_variante5142,4.424098530471838,14.11860358536946,152.57135512689638,180.0,220.0,260.0,310.0
15143,sitio7_variante5143,27.550318518494592,14.8342418105531,195.31873123865012,190.0,220.0,280.0,320.0
15144,sitio7_variante5144,30.23186979275421,20.473502542422498,101.20444053101042,190.0,210.0,280.0,310.0
15145,sitio7_variante5145,34.055880427557085,16.239664815678886,112.09506710733275,170.0,220.0,250.0,290.0
15146,sitio7_variante5146,26.3791161898153,24.329532434128456,193.28749487729993,190.0,240.0,280.0,300.0
15147,sitio7_variante5147,37.95847009152044,18.47493532443852,142.99171096076623,170.0,210.0,280.0,300.0
